msisdn,event_occurrence_flag,satisfaction_score,primary_tower_id
917824341906,False,82,TWR_094
917824656200,False,51,TWR_419
917825459614,False,57,TWR_050
917825498296,False,6,TWR_223
917825768309,True,5,TWR_097
917825873196,True,60,TWR_098
917826466503,True,76,TWR_034
917826834424,False,85,TWR_013
917826977245,False,37,TWR_026
917827018550,False,46,TWR_064
917827143233,False,95,TWR_167
917827752234,True,42,TWR_010
917827912699,False,65,TWR_023
917828118650,False,31,TWR_131
917828779668,True,6,TWR_068
917829270292,True,9,TWR_478
917829326917,True,88,TWR_052
917829441721,True,79,TWR_203
917829486135,True,46,TWR_109
917829621429,False,59,TWR_132
917830044665,False,15,TWR_072
917831066348,True,65,TWR_017
917831070024,False,53,TWR_088
917831314297,False,13,TWR_118
917832016743,True,97,TWR_070
917832428352,True,51,TWR_253
917832810061,True,44,TWR_096
917833290584,True,23,TWR_285
917833293142,True,43,TWR_061
917833728665,False,27,TWR_116
917833889032,False,70,TWR_081
917834624758,True,14,TWR_157
917835092972,False,1,TWR_343
917835156548,True,51,TWR_004
917835479352,False,62,TWR_305
917835559278,True,95,TWR_100
917836038153,True,13,TWR_023
917836429847,False,14,TWR_070
917837199429,False,49,TWR_031
917838070464,True,54,TWR_025
917838161760,True,12,TWR_012
917839332926,False,35,TWR_303
917839873216,True,43,TWR_171
917840381733,True,51,TWR_053
917840592447,False,5,TWR_092
917841476312,True,83,TWR_306
917842085114,False,73,TWR_023
917842240083,True,83,TWR_211
917842637307,False,1,TWR_122
917843110305,True,23,TWR_014
917843321095,False,45,TWR_006
917843668735,False,65,TWR_012
917843828285,False,3,TWR_035
917846259450,True,73,TWR_212
917846427583,False,59,TWR_126
917847275937,False,47,TWR_067
917847378806,True,79,TWR_005
917847501988,True,17,TWR_045
917847902091,True,72,TWR_233
917849331223,True,19,TWR_028
917849627058,True,98,TWR_139
917850869632,False,46,TWR_072
917850974890,True,61,TWR_278
917851035458,False,38,TWR_172
917851546865,True,9,TWR_044
917851819913,True,74,TWR_012
917853180912,True,13,TWR_036
917853254184,True,53,TWR_289
917853511493,False,71,TWR_096
917853630743,True,19,TWR_173
917854001193,True,76,TWR_038
917854162477,False,89,TWR_020
917854316681,True,92,TWR_061
917854518584,True,56,TWR_109
917854947088,False,7,TWR_058
917855069520,True,59,TWR_011
917855169963,True,84,TWR_273
917855256552,False,31,TWR_126
917855471045,True,59,TWR_015
917855630484,True,36,TWR_003
917855804722,True,33,TWR_030
917856247605,False,59,TWR_173
917856477685,False,27,TWR_054
917856656865,True,25,TWR_104
917856664739,True,31,TWR_172
917856716405,True,8,TWR_066
917856778208,False,100,TWR_230
917857158768,True,39,TWR_054
917857561275,False,54,TWR_340
917857596764,True,91,TWR_077
917857641458,False,17,TWR_036
917857695227,True,39,TWR_031
917857917067,False,35,TWR_163
917858134663,True,47,TWR_236
917858440538,False,23,TWR_200
917858574346,True,17,TWR_296
917858803763,True,68,TWR_247
917859098375,False,20,TWR_347
917859316945,True,82,TWR_431
917859324105,True,5,TWR_131
917859759428,True,86,TWR_025
917860125163,False,47,TWR_153
917860267314,False,83,TWR_017
917860326545,True,30,TWR_144
917861379367,True,43,TWR_101
917861776710,True,38,TWR_080
917861867284,False,44,TWR_065
917861876057,False,3,TWR_172
917861982997,False,55,TWR_092
917862114934,False,83,TWR_010
917862407093,False,29,TWR_165
917862650571,False,57,TWR_100
917862812038,True,76,TWR_005
917863204110,False,94,TWR_231
917863937247,False,66,TWR_178
917864092191,True,3,TWR_213
917864741933,False,30,TWR_115
917865282924,False,17,TWR_048
917865826728,True,40,TWR_130
917866179751,True,73,TWR_046
917866326003,False,12,TWR_287
917866546691,False,60,TWR_043
917867112382,True,76,TWR_150
917867236691,False,18,TWR_090
917867290276,True,85,TWR_169
917867291356,True,65,TWR_015
917867542631,False,91,TWR_038
917867875464,True,37,TWR_081
917867922818,True,70,TWR_041
917868006057,False,6,TWR_305
917868256753,True,94,TWR_034
917868489173,False,10,TWR_048
917868915819,True,17,TWR_049
917868950062,True,78,TWR_109
917869080406,False,71,TWR_189
917870337080,True,80,TWR_075
917870644102,True,94,TWR_068
917870875721,False,64,TWR_023
917871163569,False,36,TWR_018
917871241447,True,32,TWR_018
917872252973,False,34,TWR_139
917872395778,True,5,TWR_390
917872425923,True,62,TWR_050
917872502717,True,11,TWR_074
917872726570,True,49,TWR_039
917873324617,False,10,TWR_240
917874275114,True,62,TWR_084
917874275988,False,12,TWR_011
917874443787,False,80,TWR_007
917874857628,False,29,TWR_439
917875029606,False,11,TWR_061
917875320136,False,10,TWR_008
917875708102,True,67,TWR_119
917876177193,False,47,TWR_013
917876272170,False,94,TWR_017
917877273527,True,31,TWR_102
917877286584,False,44,TWR_057
917877990647,True,71,TWR_038
917878377268,True,30,TWR_057
917878587567,False,71,TWR_132
917879233902,False,85,TWR_166
917881041979,True,81,TWR_040
917881135565,False,60,TWR_183
917881271916,True,49,TWR_196
917881303105,True,48,TWR_110
917881351238,False,23,TWR_323
917882127124,True,34,TWR_299
917882191360,False,91,TWR_023
917882192670,True,96,TWR_089
917882266582,False,54,TWR_039
917882382645,True,50,TWR_130
917882593929,False,58,TWR_070
917882832553,True,15,TWR_091
917882957524,True,4,TWR_028
917883310198,True,21,TWR_015
917883837629,True,98,TWR_300
917883925729,True,32,TWR_089
917884369501,False,17,TWR_057
917885113834,False,14,TWR_177
917885451419,True,100,TWR_034
917887243074,False,26,TWR_087
917887365823,True,46,TWR_449
917887424665,False,51,TWR_012
917887902820,True,62,TWR_065
917888015719,True,86,TWR_177
917888087890,True,40,TWR_019
917888107487,False,33,TWR_161
917888346940,False,58,TWR_001
917888419332,False,95,TWR_001
917888488384,False,33,TWR_044
917888812214,False,58,TWR_014
917888856289,True,64,TWR_137
917889687133,True,97,TWR_043
917889734128,True,54,TWR_173
917889737338,False,38,TWR_032
917889954129,False,72,TWR_015
917890251346,True,36,TWR_071
917890479160,False,82,TWR_144
917890525840,False,68,TWR_166
917891790792,True,67,TWR_045
917891796718,False,27,TWR_161
917892038856,True,58,TWR_317
917892424586,False,2,TWR_096
917892442253,False,68,TWR_104
917893820081,True,38,TWR_066
917894309868,True,34,TWR_124
917894376014,True,31,TWR_147
917894480510,True,49,TWR_172
917895273628,False,90,TWR_064
917896523274,False,58,
917897171779,True,21,TWR_156
917897689138,False,2,TWR_037
917897867121,True,88,TWR_031
917898633785,True,69,TWR_106
917899290419,True,36,TWR_076
917899507630,True,86,TWR_108
917899825838,True,8,TWR_014
917900181147,True,0,TWR_162
917900432998,True,34,TWR_092
917900587144,True,31,TWR_073
917900709165,False,43,TWR_108
917900822844,False,62,TWR_166
917901058245,False,60,TWR_101
917901260260,False,32,TWR_006
917901278986,True,44,TWR_347
917901280364,False,48,TWR_020
917901419863,False,32,TWR_118
917902170293,False,46,TWR_008
917902271852,True,94,TWR_029
917902727745,False,22,TWR_073
917903603094,True,62,TWR_023
917904230112,False,15,TWR_195
917904397668,False,73,TWR_064
917904647469,True,25,TWR_026
917904966590,True,85,TWR_047
917905174602,True,78,TWR_081
917905299540,False,32,TWR_011
917905415100,True,90,TWR_058
917905622824,True,22,TWR_007
917906164396,True,61,TWR_085
917906346324,True,0,TWR_110
917906531762,False,44,TWR_166
917907055132,True,2,TWR_291
917907166142,True,19,TWR_123
917907243029,False,77,TWR_031
917907813747,False,91,TWR_046
917907915284,False,29,TWR_253
917908029328,False,88,TWR_162
917908459040,True,0,TWR_022
917909074012,False,73,TWR_052
917909150816,False,37,TWR_001
917909403244,True,64,TWR_250
917909666337,False,37,TWR_105
917909707455,False,72,TWR_004
917909895115,True,47,TWR_073
917909997553,False,27,TWR_211
917910061300,False,78,TWR_019
917910987546,False,10,TWR_087
917911047815,False,52,TWR_111
917911467912,True,61,TWR_037
917911984483,False,40,TWR_171
917912234539,True,34,TWR_083
917913224047,True,57,TWR_139
917913292765,False,20,TWR_007
917913706213,False,80,TWR_048
917913800164,False,17,TWR_087
917914625337,False,0,TWR_020
917915066176,True,98,TWR_448
917915490795,,32,TWR_073
917915580209,False,88,TWR_282
917915823748,False,27,TWR_133
917916347640,True,89,TWR_130
917916636971,True,60,TWR_350
917917840538,False,18,TWR_053
917917982759,False,5,TWR_018
917918037633,True,54,TWR_017
917918814341,True,7,TWR_015
917918920620,False,17,TWR_029
917919066362,False,7,TWR_054
917919189079,True,9,TWR_117
917919467055,False,87,TWR_018
917919589589,False,70,TWR_105
917919950484,False,15,TWR_192
917920140090,False,38,TWR_046
917920299834,True,54,TWR_084
917920491305,False,28,TWR_014
917921090693,True,80,TWR_091
917921572928,True,65,TWR_049
917922198636,False,28,TWR_240
917922491974,False,26,TWR_016
917922542252,False,1,TWR_032
917922656948,True,67,TWR_071
917923507241,False,90,TWR_127
917923517027,True,90,TWR_120
917923988689,False,54,TWR_064
917924038246,True,28,TWR_042
917924765563,False,49,TWR_086
917925425090,False,27,TWR_118
917925851463,False,2,TWR_081
917925861658,False,98,TWR_036
917925915326,True,44,TWR_317
917925949882,False,33,TWR_020
917926230061,True,96,TWR_166
917926403640,,23,TWR_200
917926608888,True,21,TWR_021
917927283698,False,69,TWR_061
917927503999,False,33,TWR_193
917928313711,True,41,TWR_123
917928422299,False,96,TWR_010
917929364954,True,16,TWR_237
917929613915,False,31,TWR_122
917930261655,False,15,TWR_087
917931255046,True,39,TWR_098
917931466076,True,63,TWR_153
917931999629,False,47,TWR_126
917932078864,False,79,TWR_019
917932815734,True,84,TWR_030
917933058809,False,8,TWR_068
917933164135,True,33,TWR_158
917933166190,False,37,TWR_255
917933479178,False,15,TWR_002
917933885988,True,81,TWR_406
917934635444,False,53,TWR_197
917935018220,True,86,TWR_145
917935393402,True,51,TWR_039
917935572425,True,100,TWR_281
917935771229,True,83,TWR_078
917935878994,True,95,TWR_154
917936150587,True,68,TWR_156
917936330742,False,32,TWR_128
917936338890,False,100,TWR_243
917937200760,True,59,TWR_025
917937962865,False,100,TWR_016
917938070754,True,4,TWR_182
917938215334,False,99,TWR_095
917938630454,False,58,TWR_077
917938734379,False,20,TWR_104
917939042955,True,58,TWR_028
917939393836,True,83,TWR_018
917939777262,False,51,TWR_017
917939820934,True,28,TWR_105
917939915527,True,63,TWR_090
917940617318,True,10,TWR_169
917940684569,True,100,TWR_011
917941150163,True,36,TWR_011
917941783821,True,33,TWR_001
917941975480,True,70,TWR_434
917942160389,False,7,TWR_147
917942365574,False,37,TWR_028
917942385937,True,63,TWR_171
917942408767,False,84,TWR_302
917943239974,False,60,TWR_139
917943614372,False,25,TWR_105
917944263862,False,62,TWR_119
917944316108,False,83,TWR_083
917944729659,True,0,TWR_179
917945826486,True,20,TWR_075
917946459593,True,69,TWR_192
917946534877,True,52,TWR_169
917946785248,True,42,TWR_084
917947119487,True,89,TWR_036
917947167036,True,29,TWR_038
917947206476,True,46,TWR_033
917947351792,False,52,TWR_113
917947437263,True,63,TWR_011
917947739357,True,69,TWR_284
917947997148,False,39,TWR_145
917948277118,False,41,TWR_035
917948316671,True,72,TWR_133
917948540266,False,69,TWR_114
917948737873,False,11,TWR_028
917949324089,True,76,TWR_155
917949371357,True,71,TWR_146
917949675261,True,41,TWR_015
917950038526,True,68,TWR_023
917950365001,True,59,TWR_094
917950695647,,50,TWR_125
917950764876,False,100,TWR_058
917951445658,True,34,TWR_230
917951548935,False,82,TWR_006
917951644750,False,93,TWR_290
917951749308,False,12,TWR_021
917952396600,True,34,TWR_133
917952495966,True,92,TWR_039
917952996130,False,70,TWR_170
917953487391,False,96,TWR_088
917953645978,True,71,TWR_101
917953850512,False,85,TWR_179
917953881229,True,69,TWR_185
917954100590,False,2,TWR_002
917954571559,False,98,TWR_024
917954720281,True,44,TWR_089
917955019690,True,96,TWR_019
917955042637,True,1,TWR_004
917955229116,False,96,TWR_043
917955345537,False,12,TWR_048
917955863041,True,3,TWR_040
917956447193,True,73,TWR_044
917956517221,True,63,TWR_037
917957345013,True,32,TWR_012
917957425987,False,67,TWR_402
917957449367,True,45,TWR_063
917958572516,True,91,TWR_122
917958682846,True,40,TWR_007
917958796521,False,40,TWR_025
917959094724,True,67,TWR_008
917959186138,False,65,TWR_010
917961084962,True,14,TWR_174
917961189885,False,10,TWR_103
917962007876,False,26,TWR_032
917962483440,False,1,TWR_029
917963026855,False,72,TWR_399
917963061418,True,78,TWR_024
917963110410,False,40,TWR_277
917963124353,False,86,TWR_131
917963392891,True,24,TWR_144
917963452923,False,65,TWR_163
917964151220,False,6,TWR_430
917964164911,True,77,TWR_052
917964285941,True,94,TWR_051
917964307023,False,5,TWR_068
917964386641,True,39,TWR_333
917964824319,True,80,TWR_172
917965067727,False,31,TWR_081
917965081954,False,25,TWR_019
917965549222,True,10,TWR_136
917965695131,True,62,TWR_042
917965796553,True,65,TWR_107
917966848837,False,68,TWR_150
917967847466,False,94,TWR_052
917968245518,False,94,TWR_028
917968387506,False,59,TWR_071
917968723414,True,8,TWR_050
917968870326,True,77,TWR_099
917968870456,True,36,TWR_066
917969007714,False,73,TWR_082
917969252345,False,2,TWR_074
917969318858,True,100,TWR_185
917969549862,False,18,TWR_318
917970004816,True,84,TWR_037
917970049535,True,88,TWR_018
917970118986,True,95,TWR_038
917970172879,False,54,TWR_081
917971345904,False,1,TWR_142
917971482353,False,39,TWR_089
917971703178,False,43,TWR_007
917971803809,False,88,TWR_024
917971835392,False,46,TWR_153
917971931819,False,1,TWR_008
917972994972,True,53,TWR_077
917973129790,False,3,TWR_108
917973627242,True,4,TWR_444
917973744985,True,73,TWR_086
917974021007,False,11,TWR_136
917975509246,True,58,TWR_373
917976795716,True,54,TWR_075
917977032766,True,3,TWR_095
917977046129,False,80,TWR_354
917977159856,True,51,TWR_098
917977290717,True,44,TWR_002
917977337913,True,55,TWR_034
917977515194,False,95,TWR_011
917977730531,False,68,TWR_162
917978316519,True,90,TWR_019
917978815630,False,56,TWR_034
917979069637,True,19,TWR_325
917979846924,False,94,TWR_133
917980034265,False,28,TWR_114
917980188582,True,4,TWR_016
917980989514,False,100,TWR_144
917981049082,False,78,TWR_335
917981372436,True,58,TWR_113
917981686710,False,49,TWR_294
917982290133,True,15,TWR_120
917983222878,False,40,TWR_162
917983297492,False,44,TWR_160
917983319304,False,79,TWR_017
917983753977,False,92,TWR_092
917984438848,False,33,TWR_062
917985076350,True,7,TWR_068
917985635941,True,49,TWR_110
917986399651,False,8,TWR_063
917986563860,True,24,TWR_056
917986839603,False,95,TWR_038
917986860232,True,72,TWR_039
917987042690,False,40,TWR_022
917987243526,True,63,TWR_143
917987542412,True,97,TWR_012
917987802843,False,59,TWR_186
917987922467,True,56,TWR_008
917988114061,True,64,TWR_149
917988317990,False,83,TWR_036
917988335251,False,38,TWR_295
917988350974,True,45,TWR_144
917989329953,True,15,TWR_179
917990153355,True,33,TWR_031
917991372057,False,18,TWR_011
917991756673,True,30,TWR_063
917991761103,True,18,TWR_119
917992214765,False,75,TWR_005
917992825867,True,17,TWR_144
917992861641,False,20,TWR_173
917993062551,False,74,TWR_193
917993260504,False,3,TWR_438
917993998848,True,100,TWR_101
917994167107,False,94,TWR_146
917994182853,False,7,TWR_159
917995019253,False,7,TWR_037
917995119066,False,62,TWR_009
917995358283,True,54,TWR_011
917995811976,False,83,TWR_113
917996027749,True,93,TWR_301
917996875277,True,100,TWR_052
917997050893,True,2,TWR_199
917997216402,False,13,TWR_153
917997241761,True,57,TWR_015
917997378157,True,21,TWR_121
917997841438,False,0,TWR_190
917998635233,False,6,TWR_174
917999109703,False,53,TWR_137
917999270936,False,63,TWR_394
917999329934,False,98,TWR_027
917999531839,False,26,TWR_061
917999705716,True,62,TWR_038
917999829240,False,32,TWR_148
917999913493,False,18,TWR_359
917999964079,True,12,TWR_142
918000025413,False,71,TWR_051
918000167474,False,59,TWR_038
918000665786,True,82,TWR_011
918000702246,True,16,TWR_098
918000717686,False,80,TWR_079
918000721711,False,35,TWR_051
918002547591,True,58,TWR_294
918002830207,True,20,TWR_046
918003143045,True,17,TWR_078
918003352579,True,24,TWR_238
918003567683,True,97,TWR_134
918004257438,False,74,TWR_124
918004326112,False,40,TWR_082
918005034996,False,65,TWR_156
918005102559,True,96,TWR_096
918005640129,False,19,TWR_015
918005716063,False,11,TWR_104
918006479526,False,4,TWR_280
918007142260,True,72,TWR_066
918007192464,False,90,TWR_063
918007310926,False,64,TWR_041
918007694189,True,23,TWR_273
